mn,dy,hr,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
11,18,6,-2.099173563,-1.286456452,-1.03276943,0.338980715,-0.396541619,-2.163571859,0.290195962,-1.65046125,-0.045555922,-0.175130258,0.233796852,0.016596424,-0.643626034,-0.114171639,-0.336195897,-0.535553987,1.677123562,-0.966005698,0.494588622,1.168846293,1.357352872,-0.9820614,1.296877668,-0.124848229,0.546575742,0.835401173,0.496804472,-0.270027773,0.424242822,1.605322032,0.718478069,1.320967728
11,18,12,-2.04340016,-1.283248663,-1.057344348,0.346396332,-0.401007642,-2.153513641,0.310128118,-1.684542504,-0.127997097,-0.063083089,0.195559411,0.0354342,-0.61406104,-0.134434538,-0.396000451,-0.414506869,1.707523741,-0.969727159,0.491444672,1.188948294,1.173475094,-1.071974818,1.306405078,-0.126064395,0.43603251,0.819487045,0.512975325,-0.191285148,0.427185832,1.711812894,0.682110345,1.387272671
11,18,18,-1.973724133,-1.280232336,-1.066875179,0.414289674,-0.480682806,-2.05657822,0.297305175,-1.724067655,-0.263287362,-0.020082098,0.130514077,0.000182387,-0.658119007,-0.132122819,-0.475920367,-0.391367393,1.794892374,-0.943213445,0.484512983,1.249172429,1.013704294,-1.048228214,1.374810809,-0.083581399,0.315557773,0.848814531,0.53842509,-0.126083051,0.505231671,1.804357492,0.626559168,1.325835559
11,19,0,-1.947012283,-1.306834845,-1.132658177,0.403564543,-0.558154841,-2.004291932,0.374909278,-1.746031996,-0.302941076,-0.047848495,0.115597453,0.116167532,-0.60595711,-0.11201258,-0.498114481,-0.30119705,1.817971493,-0.909715993,0.475782012,1.257929081,0.821555638,-1.09713333,1.390700013,-0.100116607,0.275183367,0.807450449,0.560784772,-0.009036474,0.548451612,1.909409328,0.502630338,1.300970361
11,19,6,-1.912275251,-1.313524355,-1.099525552,0.447850032,-0.622643406,-1.908595017,0.359242902,-1.840400221,-0.364351432,-0.065272323,0.081364363,0.085793806,-0.64574641,-0.132094634,-0.540258072,-0.314518206,1.769488379,-0.867862275,0.515342311,1.292071053,0.771019898,-1.074521902,1.433663575,-0.08160516,0.249720555,0.839402052,0.635380262,0.107230251,0.576709139,1.963415934,0.430865107,1.224634597
11,19,12,-1.873896974,-1.340546551,-1.093769048,0.421232543,-0.617876365,-1.879790005,0.382015262,-1.839873773,-0.375854091,-0.079563761,0.067313233,0.11375498,-0.6671297,-0.061762868,-0.591002916,-0.304638466,1.819373431,-0.830693158,0.539811587,1.306642942,0.660004183,-1.143257829,1.393344464,-0.059986564,0.194228797,0.799092897,0.646392353,0.240083673,0.603059429,1.995183056,0.349015604,1.229093633
11,19,18,-1.808484069,-1.371646706,-0.994452885,0.444355178,-0.621613251,-1.803750442,0.299748045,-1.919934489,-0.405951848,-0.188795747,0.077684095,0.083312429,-0.727579404,-0.081123188,-0.667722396,-0.345551934,1.822301003,-0.752341841,0.583061986,1.325498583,0.620298362,-1.103482354,1.375726088,-0.031475051,0.124562432,0.842630087,0.68865921,0.370431126,0.688483953,2.065367085,0.271185256,1.140600685
11,20,0,-1.789701585,-1.403245624,-0.975631549,0.446075843,-0.578668676,-1.760669443,0.369856755,-1.913907216,-0.386051924,-0.262569844,0.090557722,0.126702551,-0.697842346,-0.049990764,-0.724185269,-0.376658521,1.877530189,-0.747856009,0.559043549,1.334720108,0.509319321,-1.12735409,1.313744607,-0.058670258,0.041263989,0.802521185,0.743634674,0.457696624,0.712857005,2.094816472,0.26236915,1.110293376
11,20,6,-1.761575571,-1.394362006,-0.902229917,0.401722602,-0.547185573,-1.731411938,0.340192381,-1.97462419,-0.305742396,-0.401932507,0.088415817,0.078802805,-0.778515385,-0.067073832,-0.732352576,-0.453573461,1.890773983,-0.731892744,0.548867699,1.396021301,0.462352103,-1.033662549,1.294222267,-0.045364741,0.015737968,0.80424201,0.822294624,0.551373027,0.766682822,2.077620894,0.262539033,1.059638049
11,20,12,-1.752782728,-1.388504873,-0.867775057,0.365235666,-0.540760918,-1.737689861,0.315918911,-1.941489315,-0.240756791,-0.457705809,0.134443567,0.127728377,-0.808123466,-0.089414366,-0.706353441,-0.510522869,1.931465519,-0.717210885,0.517359575,1.416408316,0.394079122,-1.047962272,1.231060222,-0.032390679,-0.068356664,0.776486975,0.839511705,0.621764484,0.789672583,2.104654315,0.304810791,1.037199865
11,20,18,-1.727177261,-1.407073825,-0.818649627,0.318401467,-0.474499743,-1.745085255,0.254636792,-1.883378924,-0.198675329,-0.503587232,0.144728863,0.111722162,-0.888255654,-0.140689574,-0.696018485,-0.617378163,1.914167137,-0.72360885,0.425766929,1.464075332,0.320706391,-1.004231309,1.252580892,0.05838312,-0.099172106,0.833248391,0.90861311,0.633782289,0.841847172,2.106000863,0.341984804,0.996835624
11,21,0,-1.750153222,-1.371830275,-0.845175556,0.273438623,-0.505404143,-1.780807276,0.280759602,-1.846732992,-0.121967447,-0.59994091,0.233398568,0.187460358,-0.893136959,-0.180815737,-0.72335218,-0.603968954,1.939806681,-0.74323906,0.422261037,1.491535775,0.237516603,-0.949887923,1.223405529,0.126638589,-0.122196129,0.823389981,0.906644752,0.663016405,0.862817297,2.063950687,0.359489429,0.943078845
11,21,6,-1.719013915,-1.319619723,-0.852218037,0.216164037,-0.578170484,-1.771333824,0.197565535,-1.819815307,-0.039226732,-0.619105948,0.253858866,0.077981237,-0.932600294,-0.269893844,-0.721940268,-0.681760937,1.887665545,-0.719416084,0.334437336,1.57160869,0.188103195,-0.871123631,1.212797881,0.211834852,-0.073898321,0.864704276,0.944891665,0.744711627,0.916435885,2.0829982,0.369202056,0.914176466
11,21,12,-1.754240312,-1.283613217,-0.84929178,0.260218502,-0.602937911,-1.829799212,0.105675348,-1.723474623,0.002053618,-0.654452033,0.301881156,0.127816219,-0.920903953,-0.345252953,-0.740640088,-0.63845943,1.936472942,-0.710125658,0.305734969,1.599374313,0.123584595,-0.867453293,1.20225595,0.305902587,-0.095936786,0.84512031,0.890835026,0.734037451,0.960486627,2.051851772,0.372127759,0.891152105
11,21,18,-1.720121525,-1.278785616,-0.870760671,0.239765376,-0.674498346,-1.821946015,0.028825514,-1.716496018,-0.011788894,-0.677576955,0.353430834,0.07155251,-0.932133372,-0.390143464,-0.763187483,-0.624787618,1.92008613,-0.655961169,0.27256327,1.601756592,0.06850051,-0.798693467,1.218576144,0.445696291,-0.108103902,0.863701535,0.891313851,0.771242842,1.025958551,2.025794004,0.375748287,0.870472272
11,22,0,-1.726280909,-1.281955848,-0.945158556,0.223838796,-0.671912685,-1.869744504,0.110258956,-1.673406107,0.035458328,-0.685616355,0.407167548,0.073209191,-0.887540027,-0.438190285,-0.773918253,-0.599332539,1.874577507,-0.692614282,0.290039179,1.602538849,-0.015173405,-0.799081642,1.214110299,0.533875403,-0.068416497,0.87753806,0.845786887,0.752370742,1.0394038,2.012273279,0.394845586,0.841049484
11,22,6,-1.702764428,-1.231082882,-1.018012672,0.20238842,-0.71434028,-1.826956318,0.054153684,-1.686172022,0.107067707,-0.697495892,0.394385642,0.001536062,-0.889627027,-0.484935694,-0.812406475,-0.595146993,1.821763587,-0.717307049,0.298538706,1.666247619,-0.052566976,-0.711774365,1.223336276,0.601612425,-0.037426839,0.925884697,0.849245345,0.803232464,1.071345126,1.970134435,0.377255389,0.809888328
11,22,12,-1.722161849,-1.188782639,-1.07927636,0.189996563,-0.685561675,-1.845501614,0.031739668,-1.679950676,0.126840073,-0.669310261,0.452791455,0.033275665,-0.83092798,-0.474650132,-0.849173541,-0.562413348,1.82717295,-0.808825708,0.260720511,1.661356334,-0.122759343,-0.675012172,1.231940728,0.659502877,-0.01991179,0.934682704,0.773010017,0.814647832,1.040945049,1.949823601,0.410971481,0.814801579
11,22,18,-1.710788587,-1.192203685,-1.131133456,0.171079831,-0.686481529,-1.793850711,-0.03078058,-1.708810348,0.161091652,-0.626669437,0.507676023,-0.060226722,-0.824898421,-0.476869799,-0.849248958,-0.570762072,1.757928777,-0.823458977,0.220663258,1.714274012,-0.170559177,-0.598557218,1.276776199,0.729695645,-0.027190423,1.008984777,0.743954788,0.808639851,1.047447876,1.916675623,0.444370327,0.773231461
11,23,0,-1.747703246,-1.136402653,-1.268960621,0.187351669,-0.734133561,-1.847878083,0.030297375,-1.697682882,0.158913791,-0.587572839,0.578646771,-0.034081792,-0.689943327,-0.486809975,-0.851904083,-0.515031578,1.78508589,-0.845405602,0.190830699,1.686641119,-0.220704785,-0.528766235,1.212790509,0.792168784,-0.043866117,1.037070693,0.644797675,0.814011396,1.023864219,1.88720982,0.432995695,0.774171273
11,23,6,-1.782105365,-1.084716596,-1.275877999,0.203562103,-0.77663515,-1.814717633,-0.025004228,-1.732399362,0.257822109,-0.528553258,0.599055625,-0.095709216,-0.680363975,-0.528719437,-0.8567669,-0.500079299,1.748404877,-0.814769469,0.148353058,1.728343011,-0.231016577,-0.483542527,1.194995125,0.851956704,-0.089014296,1.05596375,0.600877951,0.865130044,1.002854529,1.872407878,0.444227516,0.726037004
11,23,12,-1.845285981,-1.008862222,-1.302459414,0.261251471,-0.801081499,-1.857973095,0.026682971,-1.723556798,0.288328631,-0.512318386,0.725904235,-0.11058072,-0.544662408,-0.52864444,-0.880228309,-0.423856786,1.767155297,-0.780116271,0.111797665,1.734315616,-0.262847976,-0.543422333,1.135929454,0.849765426,-0.156526086,1.059381321,0.479098958,0.86987145,0.950268634,1.855078103,0.434808992,0.7327845
11,23,18,-1.889824569,-0.958262215,-1.291284905,0.306254062,-0.841276382,-1.880521929,0.036589879,-1.729339932,0.325084268,-0.470585887,0.73695927,-0.164275943,-0.468456877,-0.574106748,-0.896669388,-0.418223502,1.751799169,-0.750067824,0.085860589,1.734854323,-0.268907815,-0.498621963,1.096749413,0.933027674,-0.19050158,1.040819486,0.423190443,0.872810486,0.930677073,1.846411372,0.473452762,0.69638719
11,24,0,-2.022451443,-0.890526846,-1.320407954,0.385706543,-0.935360402,-1.852465498,0.077669186,-1.66604257,0.246222374,-0.467934435,0.783207478,-0.056205009,-0.339052828,-0.523687336,-0.934357372,-0.378655088,1.797715403,-0.696553915,0.017254868,1.630967243,-0.311105401,-0.559811308,0.997265104,0.9524604,-0.183701233,1.048130301,0.346710977,0.888424979,0.910096985,1.89144373,0.485478,0.679565069
11,24,6,-2.05867233,-0.874136143,-1.359781551,0.396373557,-1.004701887,-1.814678583,0.047705011,-1.635248018,0.308762669,-0.397648271,0.809226183,-0.058169072,-0.284762004,-0.632318669,-0.948006422,-0.343084866,1.738943773,-0.683343441,0.011731465,1.627023592,-0.279711777,-0.549911931,0.923192011,0.984253396,-0.179852417,1.08157127,0.299315237,0.916473811,0.891793577,1.911929031,0.49534511,0.660387692
11,24,12,-2.067641753,-0.925170614,-1.328150313,0.452027098,-1.059983936,-1.796558261,0.058057753,-1.624259234,0.19025381,-0.418677522,0.85123944,0.041938831,-0.193579323,-0.641570524,-0.957123202,-0.288031553,1.747652056,-0.637455897,-0.001841805,1.560241583,-0.295060549,-0.627696486,0.858716468,0.972408196,-0.170044513,1.107233164,0.259453182,0.864832117,0.892658325,1.961895854,0.537766511,0.676471099
11,24,18,-2.019936528,-0.940343586,-1.309153514,0.480345677,-1.071976802,-1.750197976,0.035860813,-1.60260429,0.132943616,-0.434161381,0.867962537,0.026812373,-0.178850492,-0.704630619,-1.006020001,-0.256039252,1.744671861,-0.674352696,-0.06178652,1.501409044,-0.293317939,-0.603186971,0.838011246,1.075159923,-0.176951866,1.1099006,0.266051303,0.870009998,0.887804023,2.005006849,0.557483146,0.684077421
11,25,0,-2.018577422,-0.866256863,-1.251106618,0.524149167,-1.148848954,-1.805015407,0.048930904,-1.600889166,0.078651064,-0.427484453,0.917590208,0.101008659,-0.139241192,-0.684743397,-1.001978207,-0.223646444,1.737127869,-0.610467282,-0.136601361,1.429010548,-0.338652833,-0.651727466,0.806708809,1.038085592,-0.14121086,1.133460027,0.209486823,0.833550035,0.862225013,2.079171343,0.592343064,0.654948799
11,25,6,-1.956278029,-0.831075531,-1.27089276,0.49128474,-1.228598142,-1.76279909,-0.00836445,-1.604304724,0.066834202,-0.390848304,0.968861478,0.110472995,-0.121971759,-0.73488626,-0.994047518,-0.198629971,1.681928182,-0.626060131,-0.177662136,1.364511938,-0.368113283,-0.580286199,0.847502743,1.151124662,-0.184625615,1.166501156,0.14466696,0.852174707,0.830904352,2.124957786,0.600196329,0.637521672
11,25,12,-1.875514618,-0.805415594,-1.216106591,0.483106033,-1.24741158,-1.796292781,-0.066762403,-1.60556748,0.062774816,-0.470230096,0.989304941,0.174499833,-0.084777954,-0.746591097,-1.020663127,-0.178365836,1.679545494,-0.613598605,-0.207165856,1.296071892,-0.405839973,-0.583887752,0.810762426,1.138209953,-0.166850471,1.219398447,0.095760953,0.873038597,0.840472253,2.173968222,0.640824457,0.613303499
11,25,18,-1.83702226,-0.749302599,-1.184297694,0.527318983,-1.251768302,-1.781856758,-0.16579619,-1.659802233,0.021382156,-0.463183531,1.039196508,0.150720549,-0.106690917,-0.763491624,-1.043425437,-0.172877226,1.661085323,-0.564697067,-0.27787334,1.241121574,-0.460445171,-0.522708455,0.857980713,1.156793986,-0.161531466,1.209045308,0.072952826,0.908921478,0.849644702,2.162250594,0.672157009,0.63619856
11,26,0,-1.791286087,-0.801134759,-1.143881216,0.515125377,-1.227853759,-1.832680611,-0.190119099,-1.637141175,-0.010546349,-0.484403976,1.127368691,0.170888879,-0.035799018,-0.700468366,-1.048522544,-0.209323758,1.65057575,-0.545823566,-0.275512508,1.21254991,-0.489101401,-0.498277927,0.79229162,1.151609534,-0.167525407,1.172778328,-0.013821608,0.906606229,0.831261908,2.237125756,0.682173383,0.652867768
11,26,6,-1.732579841,-0.795473538,-1.135074283,0.542171572,-1.277170182,-1.851853945,-0.273024555,-1.663401077,-0.020704917,-0.472767036,1.196229088,0.155078633,-0.014450843,-0.705798374,-1.053937537,-0.21795835,1.595335563,-0.522824019,-0.295622156,1.225651887,-0.510694597,-0.410791507,0.783095835,1.165367976,-0.184006424,1.100473322,-0.016519996,0.968686217,0.841066648,2.216869044,0.683885584,0.680741809
11,26,12,-1.67028908,-0.799374098,-1.097237366,0.571602008,-1.297725153,-1.900059204,-0.351950228,-1.664941275,-0.040136757,-0.535945024,1.244693138,0.213102874,0.083964285,-0.624991661,-1.077227041,-0.227475224,1.633126121,-0.503722456,-0.263580323,1.166450067,-0.528423273,-0.39643486,0.736248774,1.148511326,-0.23181554,1.063603103,-0.083316325,0.953924837,0.79321198,2.211130426,0.750797975,0.724277975
11,26,18,-1.610312914,-0.803295165,-1.043005757,0.573878397,-1.292761378,-1.85600995,-0.49646518,-1.731499728,-0.101115299,-0.487301787,1.209686983,0.17256086,0.172723894,-0.633923552,-1.091368854,-0.2749421,1.607890785,-0.494580134,-0.296405616,1.211799496,-0.535028253,-0.306798708,0.712350033,1.171031227,-0.255297901,1.00665504,-0.110903527,1.01071592,0.82390586,2.22362353,0.793731657,0.730462118
11,27,0,-1.57011932,-0.819784058,-1.02423079,0.550440498,-1.300679346,-1.878248239,-0.537814489,-1.745249542,-0.071477372,-0.494437217,1.252371424,0.246666994,0.310518241,-0.588793294,-1.057132836,-0.31961791,1.542567782,-0.496196332,-0.369078534,1.181744179,-0.534308533,-0.260772702,0.6349883,1.169487876,-0.298987279,0.963993721,-0.162919408,1.035536961,0.786689023,2.264389852,0.83230841,0.758143942
11,27,6,-1.436147209,-0.810119122,-1.06643929,0.525570428,-1.337410068,-1.850201978,-0.588830416,-1.823628295,-0.091504407,-0.458733544,1.266532766,0.219327274,0.373562789,-0.628132493,-1.060452287,-0.397927294,1.469813353,-0.495613216,-0.376859342,1.241421102,-0.518818808,-0.138619889,0.639560995,1.164257208,-0.30921838,0.946926365,-0.179567191,1.095601939,0.764868829,2.242425023,0.861300287,0.75705487
11,27,12,-1.430457772,-0.733562396,-1.044212102,0.578122459,-1.295571294,-1.951477608,-0.572648853,-1.865739705,-0.082538652,-0.476857893,1.267598796,0.251092365,0.498897458,-0.526370449,-1.047290823,-0.509466204,1.445141106,-0.481364231,-0.383939195,1.185360549,-0.508375509,-0.102793545,0.564700969,1.159969456,-0.369072492,0.930539222,-0.219379743,1.114337693,0.730066411,2.21059909,0.885216695,0.779476198
11,27,18,-1.401366318,-0.742806356,-1.060933705,0.596568358,-1.316685865,-1.913836692,-0.586375887,-1.883484067,-0.098410668,-0.484207966,1.238244331,0.179319236,0.576709867,-0.57537356,-1.048808436,-0.595726763,1.467030667,-0.364997533,-0.395343947,1.146449841,-0.459856504,-0.055052271,0.551159323,1.192765295,-0.351273348,0.965259048,-0.283721429,1.098476166,0.736362023,2.187897938,0.886139929,0.795879292
11,28,0,-1.412061155,-0.713057261,-1.02138499,0.618105449,-1.371095231,-1.878123931,-0.530518083,-1.944539093,0.000501703,-0.487215291,1.25665076,0.222761369,0.653041504,-0.578752184,-1.029485603,-0.639750548,1.464366412,-0.318322862,-0.44785227,1.066298266,-0.460494711,-0.017716639,0.43237256,1.199123302,-0.392303047,0.979241532,-0.344146123,1.093850912,0.745384959,2.15734211,0.905989989,0.791788196
11,28,6,-1.355870346,-0.72829347,-1.071487534,0.57373869,-1.382383276,-1.870342518,-0.510103932,-1.94026735,0.027249748,-0.441124297,1.289479222,0.177198883,0.685179468,-0.606784476,-1.017230237,-0.747500501,1.473570922,-0.257254524,-0.486629681,1.030900159,-0.451143689,0.031875464,0.415102705,1.210696542,-0.381972534,1.017728164,-0.36665772,1.093073557,0.751273137,2.106602757,0.927065851,0.804310814
11,28,12,-1.316772071,-0.717346405,-1.076623698,0.595707431,-1.393624287,-1.895375703,-0.50126572,-1.910536033,0.052052936,-0.427193712,1.345805789,0.17311649,0.730082849,-0.579694276,-1.052532253,-0.825460801,1.491778821,-0.239431594,-0.451069737,0.957021808,-0.463459713,0.031780827,0.360300162,1.222899125,-0.385087092,1.020855701,-0.415740746,1.124365507,0.766187057,2.029022619,0.947706498,0.802530222
11,28,18,-1.289010437,-0.763079383,-1.10856302,0.525305754,-1.41100882,-1.90660385,-0.483422201,-1.919997074,0.084379895,-0.451412776,1.305041227,0.218216066,0.759981554,-0.544048228,-1.111784816,-0.874797435,1.532680126,-0.193419626,-0.465194313,0.937611438,-0.399809745,0.116249222,0.379005824,1.283454607,-0.378435199,1.029518159,-0.411448009,1.122258747,0.810997187,1.92603684,0.910285677,0.77101261
11,29,0,-1.332025497,-0.729124547,-1.145525449,0.552901852,-1.399229322,-1.905499412,-0.39938275,-1.93429907,0.129854473,-0.497213873,1.359068724,0.300635389,0.825900984,-0.5374397,-1.16850753,-0.880931415,1.577339312,-0.140921775,-0.471859454,0.854558324,-0.405176389,0.168780489,0.303874762,1.3212063,-0.358319185,0.970159219,-0.40997374,1.061155686,0.820324337,1.8489507,0.889170703,0.731547852
11,29,6,-1.324345556,-0.704892265,-1.218443751,0.506588698,-1.433402826,-1.919495679,-0.369307876,-1.874949105,0.179145732,-0.571839389,1.353523515,0.355747561,0.827251464,-0.530914708,-1.21570023,-0.882974745,1.554781569,-0.188869999,-0.436541405,0.84588104,-0.33251227,0.216980433,0.354796891,1.414880039,-0.378338898,0.995811167,-0.415828594,1.056865769,0.854913107,1.762755888,0.847049261,0.67138516
11,29,12,-1.286073998,-0.695212208,-1.237374997,0.4827168,-1.459467127,-1.940230278,-0.27443949,-1.847797471,0.216570312,-0.627674355,1.41244311,0.457797052,0.845631315,-0.450511495,-1.306680411,-0.838658258,1.613456581,-0.198336314,-0.421694013,0.735058086,-0.33109381,0.286399092,0.305294463,1.437227926,-0.430027593,0.935103915,-0.433664926,1.006392272,0.892324847,1.706290048,0.810345221,0.635885704
11,29,18,-1.287470453,-0.663984442,-1.323492594,0.488933618,-1.394060291,-1.895651749,-0.239863342,-1.840189195,0.236938919,-0.72321729,1.390282682,0.520542361,0.854606485,-0.432702577,-1.394417462,-0.803926333,1.597170979,-0.201155308,-0.386347944,0.616407477,-0.306797623,0.381248258,0.378551555,1.521606752,-0.46126345,0.936017838,-0.478810605,0.969757849,0.967229401,1.659257083,0.722617756,0.592181649
11,30,0,-1.33556659,-0.642521111,-1.329983944,0.523247922,-1.430449906,-1.868547813,-0.085146183,-1.861927391,0.238242892,-0.760402345,1.344666429,0.646157092,0.963019155,-0.465760299,-1.467793885,-0.739420348,1.601379262,-0.185462429,-0.322182477,0.521342878,-0.264555256,0.455318561,0.328103299,1.521558467,-0.498061082,0.87577535,-0.491481749,0.909377644,0.94892309,1.604839414,0.687979965,0.579331387
11,30,6,-1.325361354,-0.572329136,-1.45506764,0.506307868,-1.393121034,-1.810121582,-0.10043889,-1.867447934,0.25176972,-0.817879621,1.297083758,0.699653672,0.975988932,-0.435147695,-1.5185695,-0.694247122,1.591534593,-0.188890066,-0.31549951,0.441009866,-0.209781527,0.511712508,0.368263207,1.529898556,-0.512864774,0.891088412,-0.508840675,0.889483452,0.987359661,1.601138925,0.628716583,0.554598347
11,30,12,-1.381346543,-0.526274939,-1.523999659,0.538970829,-1.363322921,-1.742721505,-0.11419024,-1.853749959,0.286919832,-0.797141206,1.260971356,0.814257309,1.010347087,-0.441366476,-1.574315712,-0.639458514,1.585957094,-0.174260087,-0.278037492,0.354018513,-0.208665473,0.512664043,0.314308119,1.492529459,-0.585439946,0.882125477,-0.517805543,0.863740607,1.000593856,1.588947683,0.577738932,0.638006021
11,30,18,-1.395327947,-0.553346982,-1.548290231,0.549844361,-1.366258971,-1.682774846,-0.135094911,-1.928136217,0.22614521,-0.805655561,1.171897205,0.822536673,0.990240311,-0.418068309,-1.616575662,-0.542364108,1.561355309,-0.117194147,-0.234886747,0.278682037,-0.143317966,0.518615649,0.301827146,1.557018971,-0.565052034,0.881879263,-0.491615788,0.82920146,1.03764698,1.602240007,0.570947539,0.643882307
12,1,0,-1.50547397,-0.540966546,-1.55062739,0.627397606,-1.31010592,-1.652371888,-0.118011095,-1.966144161,0.241912953,-0.784195875,1.090839154,0.901857859,1.030124628,-0.373646544,-1.640756499,-0.462186421,1.544110216,-0.138092713,-0.15549654,0.196336095,-0.199819523,0.529766179,0.22196761,1.51470407,-0.540014722,0.872555672,-0.502767272,0.765221664,1.012059558,1.63939022,0.538121009,0.714312587
12,1,6,-1.516613521,-0.498653439,-1.622904173,0.625047444,-1.289558354,-1.682226159,-0.152482782,-2.000276865,0.242036613,-0.764374867,1.018098914,0.91702281,0.989462409,-0.289131295,-1.647866467,-0.455589828,1.53596315,-0.202356243,-0.105509138,0.164032003,-0.177553249,0.55363927,0.200153286,1.532427923,-0.461658126,0.913641481,-0.434267327,0.724392943,1.03348117,1.625932893,0.526683268,0.699006256
12,1,12,-1.528023385,-0.496787801,-1.584065542,0.66944994,-1.318209629,-1.750624781,-0.103805,-2.006233875,0.274037548,-0.737299131,1.019333779,0.904124374,0.984327575,-0.203138855,-1.715690122,-0.385879011,1.557949243,-0.196117997,-0.009302809,0.13142581,-0.214034042,0.522147118,0.108291896,1.517688062,-0.44968702,0.882485604,-0.378293186,0.70525663,0.980949895,1.605878244,0.486372763,0.727473705
12,1,18,-1.538982688,-0.454256185,-1.596644638,0.679376879,-1.300816016,-1.777955064,-0.145244596,-2.033794266,0.222359546,-0.745662331,0.953249806,0.825820655,0.937724497,-0.092258881,-1.724945394,-0.402327672,1.573673236,-0.221480148,0.054264334,0.080151462,-0.185384423,0.588061032,0.102807882,1.549438759,-0.408587252,0.922229005,-0.290813641,0.643511689,0.995700523,1.616946177,0.436858491,0.736979224
12,2,0,-1.57998663,-0.355001892,-1.580567733,0.712323398,-1.330105074,-1.815460654,-0.086055393,-2.09058039,0.174540016,-0.684457348,0.890292858,0.764768695,0.981436048,-0.056586654,-1.757544721,-0.321287403,1.644294299,-0.224169935,0.073088924,0.018007094,-0.231901196,0.633682513,0.04483731,1.529461702,-0.331005026,0.854295753,-0.171689184,0.617475442,0.913123871,1.580675031,0.427374257,0.756722023
12,2,6,-1.500828743,-0.366637394,-1.634148067,0.7388772,-1.355298213,-1.825066619,-0.040811496,-2.076476825,0.128557928,-0.670548928,0.869157676,0.651250336,0.998348794,0.029394458,-1.821461847,-0.309637987,1.661856617,-0.32280696,0.093276428,0.004534046,-0.23866945,0.67348898,0.041754209,1.526765232,-0.308278571,0.878023789,-0.050664761,0.568635444,0.908966068,1.521508948,0.447749325,0.779190378
12,2,12,-1.513854037,-0.318682362,-1.622841647,0.734992956,-1.387925886,-1.812201607,-0.061059329,-2.074289892,0.031393319,-0.618956662,0.842174403,0.661733123,1.059442929,0.120028716,-1.82699618,-0.319075942,1.676789999,-0.358823856,0.106420099,-0.024260818,-0.271752897,0.698514449,0.012325187,1.524438144,-0.309853767,0.854859308,-0.003297067,0.572006488,0.87189776,1.453649657,0.435216398,0.867989011
12,2,18,-1.49950483,-0.341703417,-1.593182691,0.692183686,-1.364150582,-1.784388903,-0.057061213,-2.048034262,-0.014727848,-0.622658804,0.76953744,0.557170102,1.078310939,0.214722464,-1.9075441,-0.351160285,1.73057782,-0.466604559,0.075712506,-0.043879492,-0.233291416,0.742346246,0.058649736,1.562015599,-0.297426221,0.873839641,0.042575858,0.581429633,0.889255649,1.340294195,0.532913358,0.883783753
12,3,0,-1.534731528,-0.264203122,-1.564360103,0.716826647,-1.416312459,-1.75160575,-0.06400971,-2.050144038,-0.063374192,-0.575043439,0.766951974,0.558117088,1.119049413,0.290338849,-1.935339488,-0.361561839,1.702134277,-0.503724538,0.097108414,-0.055915416,-0.229909599,0.760775065,0.009083466,1.550565896,-0.338442497,0.866726731,0.061904286,0.593291508,0.827958086,1.219369853,0.608604962,0.959871204
12,3,6,-1.572836401,-0.2265545,-1.606259765,0.656471279,-1.401324883,-1.684105572,-0.065074495,-2.053473867,-0.109588131,-0.552122232,0.726359007,0.472106438,1.099778486,0.385439378,-1.922072736,-0.471819155,1.718366109,-0.564341112,0.104436634,-0.065412815,-0.183205029,0.781238459,0.089983278,1.591052976,-0.33216213,0.837973576,0.087094011,0.644633945,0.8275655,1.147583169,0.665346224,0.974924356
12,3,12,-1.586656631,-0.120109649,-1.599364133,0.622454448,-1.394894795,-1.720489556,-0.09905337,-1.96661824,-0.089679335,-0.521795576,0.682341983,0.541920423,1.145996504,0.407715138,-1.973209293,-0.526929389,1.798036885,-0.560799508,0.120591354,-0.044619505,-0.145652108,0.706530426,0.077533931,1.573635516,-0.418011377,0.816009356,0.083720849,0.675536196,0.760187171,1.040721856,0.704257923,1.010692505
12,3,18,-1.622101343,-0.118468537,-1.588874131,0.585177422,-1.378039831,-1.642887823,-0.081350962,-1.960793114,-0.168407998,-0.479772466,0.616463445,0.547188303,1.13101519,0.430276002,-2.010980554,-0.588056773,1.801106138,-0.601229027,0.174843067,-0.026760611,-0.130010581,0.749914653,0.083176363,1.61360465,-0.421373776,0.817149232,0.088460952,0.755766972,0.745940872,0.981824043,0.717035748,0.980164473
12,4,0,-1.66764305,-0.152698365,-1.566867361,0.533654054,-1.353464358,-1.607843808,-0.157989006,-1.967827939,-0.100183313,-0.394919888,0.577550573,0.632557183,1.176607076,0.435193361,-2.03392569,-0.614873095,1.841788036,-0.556051091,0.146237282,0.00097732,-0.139836619,0.703597048,0.061424102,1.599898256,-0.453874289,0.818513005,0.106244993,0.789522836,0.696520851,0.930067583,0.768509165,0.949135147
